"Date","Price","Open","High","Low","Change %"
"02/15/2021","356.66","356.66","356.66","356.65","-0.01%"
"02/12/2021","356.70","356.70","356.70","356.62","0.02%"
"02/11/2021","356.62","356.62","356.62","356.57","0.04%"
"02/10/2021","356.49","356.56","356.56","356.49","-0.01%"
"02/09/2021","356.53","356.55","356.55","356.53","-0.01%"
"02/08/2021","356.58","356.58","356.58","356.56","0.02%"
"02/05/2021","356.52","356.52","356.52","356.49","0.00%"
"02/04/2021","356.53","356.53","356.53","356.53","-0.01%"
"02/03/2021","356.58","356.58","356.58","356.54","-0.01%"
"02/02/2021","356.60","356.60","356.60","356.54","0.03%"
"02/01/2021","356.49","356.49","356.49","356.44","0.01%"
"01/29/2021","356.44","356.44","356.44","356.43","-0.02%"
"01/28/2021","356.50","356.50","356.50","356.35","0.05%"
"01/27/2021","356.33","356.38","356.38","356.33","-0.02%"
"01/26/2021","356.41","356.41","356.41","356.38","0.03%"
"01/25/2021","356.29","356.39","356.39","356.29","-0.01%"
"01/22/2021","356.34","356.37","356.37","356.34","-0.01%"
"01/21/2021","356.37","356.37","356.37","356.36","0.01%"
"01/20/2021","356.35","356.35","356.35","356.35","0.02%"
"01/19/2021","356.29","368.06","368.06","356.29","-3.18%"
"01/18/2021","368.00","377.73","377.73","368.00","-2.55%"
"01/15/2021","377.63","377.68","377.68","377.63","-0.02%"
"01/14/2021","377.71","377.81","377.81","377.71","0.03%"
"01/13/2021","377.61","377.67","377.67","377.61","-0.04%"
"01/12/2021","377.77","377.81","377.81","377.77","0.00%"
"01/11/2021","377.78","377.78","377.78","377.75","-0.01%"
"01/08/2021","377.82","377.82","377.82","377.78","-0.01%"
"01/07/2021","377.84","377.84","377.84","377.71","-0.02%"
"01/06/2021","377.90","377.90","377.90","377.79","0.04%"
"01/05/2021","377.75","377.75","377.75","377.74","0.02%"
"01/04/2021","377.68","377.68","377.68","377.68","0.00%"
"01/01/2021","377.67","377.67","377.67","377.67","0.00%"
"12/31/2020","377.67","377.67","377.67","377.67","0.01%"
"12/30/2020","377.63","377.67","377.67","377.63","-0.02%"
"12/29/2020","377.71","377.73","377.73","377.71","0.02%"
"12/28/2020","377.65","377.65","377.65","377.65","0.00%"
"12/25/2020","377.65","377.65","377.65","377.65","0.00%"
"12/24/2020","377.65","377.65","377.65","377.65","-0.01%"
"12/23/2020","377.70","377.70","377.70","377.62","0.03%"
"12/22/2020","377.60","377.63","377.63","377.60","-0.02%"
"12/21/2020","377.67","377.67","377.67","377.60","0.02%"
"12/18/2020","377.61","377.61","377.61","377.60","-0.01%"
"12/17/2020","377.65","377.65","377.65","377.61","0.01%"
"12/16/2020","377.61","377.61","377.61","377.60","-0.01%"
"12/15/2020","377.64","377.65","377.65","377.64","0.00%"
"12/14/2020","377.63","377.63","377.63","377.44","0.05%"
"12/11/2020","377.43","377.52","377.52","377.43","0.01%"
"12/10/2020","377.39","377.39","377.39","377.28","-0.03%"
"12/09/2020","377.49","377.49","377.49","377.44","0.03%"
"12/08/2020","377.39","377.39","377.39","377.35","0.04%"
"12/07/2020","377.23","377.28","377.28","377.23","-0.06%"
"12/04/2020","377.47","377.47","377.47","377.36","0.05%"
"12/03/2020","377.29","377.31","377.31","377.29","2.44%"
"12/02/2020","368.32","377.30","377.30","368.32","-0.75%"
"12/01/2020","371.11","377.28","377.28","371.11","0.27%"
"11/30/2020","370.12","377.12","377.12","370.12","-0.23%"
"11/27/2020","370.99","377.08","377.08","370.99","-0.35%"
"11/26/2020","372.28","377.08","377.08","372.28","-0.12%"
"11/25/2020","372.73","377.08","377.08","372.73","-0.69%"
"11/24/2020","375.31","377.05","377.05","375.31","0.30%"
"11/23/2020","374.18","377.03","377.03","374.18","-0.61%"
"11/20/2020","376.46","376.93","376.93","376.46","-0.23%"
"11/19/2020","377.34","377.34","377.34","376.93","-1.53%"
"11/18/2020","383.22","383.22","383.22","376.88","1.29%"
"11/17/2020","378.33","378.33","378.33","376.91","-0.22%"
"11/16/2020","379.18","379.18","379.18","376.89","0.08%"
"11/13/2020","378.89","378.93","378.93","378.89","-0.01%"
"11/12/2020","378.93","378.93","378.93","376.78","0.05%"
"11/11/2020","378.75","420.57","420.57","378.75","-6.30%"
"11/10/2020","404.20","420.55","420.55","404.20","-0.37%"
"11/09/2020","405.72","420.56","420.56","405.72","-0.30%"
"11/06/2020","406.96","420.53","420.53","406.96","-1.22%"
"11/05/2020","411.98","420.48","420.48","411.98","0.25%"
"11/04/2020","410.97","420.30","420.30","410.97","-0.37%"
"11/03/2020","412.49","420.44","420.44","412.49","-0.05%"
"11/02/2020","412.69","420.40","420.40","407.89","1.18%"
"10/30/2020","407.89","420.39","420.39","407.89","-0.79%"
"10/29/2020","411.14","420.48","420.48","411.14","0.41%"
"10/28/2020","409.46","420.38","420.38","409.46","-1.21%"
"10/27/2020","414.46","420.39","420.39","414.46","0.00%"
"10/26/2020","414.47","420.32","420.32","414.47","-0.54%"
"10/23/2020","416.70","420.37","420.37","416.70","0.45%"
"10/22/2020","414.82","420.37","420.37","414.82","-1.14%"
"10/21/2020","419.60","420.36","420.36","419.60","0.42%"
"10/20/2020","417.86","420.34","420.34","417.86","-0.49%"
"10/19/2020","419.90","420.37","420.37","419.90","-1.03%"
"10/16/2020","424.26","424.26","424.26","420.29","0.33%"
"10/15/2020","422.87","422.87","422.87","420.27","0.48%"
"10/14/2020","420.85","420.85","420.85","420.85","0.17%"
"10/13/2020","420.12","420.12","420.12","420.12","-1.02%"
"10/12/2020","424.47","424.47","424.47","424.47","-0.64%"
"10/09/2020","427.22","427.22","427.22","427.22","-1.57%"
"10/08/2020","434.05","434.05","434.05","434.05","0.18%"
"10/07/2020","433.27","433.27","433.27","433.27","-0.32%"
"10/06/2020","434.65","434.65","434.65","434.65","-1.06%"
"10/05/2020","439.32","439.32","439.32","439.32","-1.33%"
"10/02/2020","445.25","445.25","445.25","445.25","0.06%"
"10/01/2020","444.98","444.98","444.98","444.98","-0.60%"
"09/30/2020","447.67","447.67","447.67","447.67","1.20%"
"09/29/2020","442.36","442.36","442.36","442.36","-0.22%"
"09/28/2020","443.33","443.33","443.33","443.33","-1.52%"
"09/25/2020","450.18","450.18","450.18","450.18","2.97%"
"09/24/2020","437.20","437.20","437.20","437.20","0.10%"
"09/23/2020","436.76","436.76","436.76","436.76","2.46%"
"09/22/2020","426.27","426.27","426.27","426.27","-2.06%"
"09/21/2020","435.22","435.22","435.22","435.22","5.15%"
"09/18/2020","413.90","413.90","413.90","413.90","1.60%"
"09/17/2020","407.38","407.38","407.38","407.38","-0.39%"
"09/16/2020","408.98","408.98","408.98","408.98","-0.80%"
"09/15/2020","412.26","412.26","412.26","412.26","-0.10%"
"09/14/2020","412.66","412.66","412.66","412.66","-0.68%"
"09/11/2020","415.49","415.49","415.49","415.49","0.02%"
"09/10/2020","415.39","415.39","415.39","415.39","-0.37%"
"09/09/2020","416.93","416.93","416.93","416.93","0.42%"
"09/08/2020","415.20","415.20","415.20","415.20","-0.13%"
"09/07/2020","415.73","415.73","415.73","415.73","0.49%"
"09/04/2020","413.71","413.71","413.71","413.71","0.41%"
"09/03/2020","412.03","412.03","412.03","412.03","-1.98%"
"09/02/2020","420.35","420.35","420.35","420.35","-0.34%"
"09/01/2020","421.80","421.80","421.80","421.80","-0.76%"
"08/31/2020","425.01","425.01","425.01","425.01","0.02%"
"08/28/2020","424.91","424.91","424.91","424.91","-0.04%"
"08/27/2020","425.10","425.10","425.10","425.10","0.00%"
"08/26/2020","425.09","425.09","425.09","425.09","0.43%"
"08/25/2020","423.27","423.27","423.27","423.27","-0.15%"
"08/24/2020","423.92","423.92","423.92","423.92","0.15%"
"08/21/2020","423.27","423.27","423.27","423.27","0.40%"
"08/20/2020","421.60","421.60","421.60","421.60","-0.01%"
"08/19/2020","421.63","421.63","421.63","421.63","0.01%"
"08/18/2020","421.58","421.58","421.58","421.58","0.72%"
"08/17/2020","418.55","418.55","418.55","418.55","0.48%"
"08/14/2020","416.57","416.57","416.57","416.57","-0.81%"
"08/13/2020","419.96","419.96","419.96","419.96","-2.63%"
"08/12/2020","431.31","431.31","431.31","431.31","-0.34%"
"08/11/2020","432.78","432.78","432.78","432.78","-0.89%"
"08/10/2020","436.65","436.65","436.65","436.65","-0.98%"
"08/07/2020","440.95","440.95","440.95","440.95","-0.01%"
"08/06/2020","440.98","440.98","440.98","440.98","0.33%"
"08/05/2020","439.55","439.55","439.55","439.55","-0.03%"
"08/04/2020","439.67","439.67","439.67","439.67","-1.14%"
"08/03/2020","444.74","445.75","445.75","444.74","-0.23%"
"07/31/2020","445.75","445.75","445.75","445.75","4.93%"
"07/30/2020","424.80","424.80","424.80","424.80","0.04%"
"07/29/2020","424.62","424.62","424.62","424.62","1.15%"
"07/28/2020","419.80","419.80","419.80","419.80","-1.60%"
"07/27/2020","426.63","426.63","426.63","426.63","0.09%"
"07/24/2020","426.26","426.26","426.26","426.26","-0.75%"
"07/23/2020","429.50","429.50","429.50","429.50","0.02%"
"07/22/2020","429.43","429.43","429.43","429.43","-0.74%"
"07/21/2020","432.61","432.61","432.61","432.61","-1.17%"
"07/20/2020","437.72","437.72","437.72","437.72","0.10%"
"07/17/2020","437.30","437.30","437.30","437.30","0.00%"
"07/16/2020","437.28","437.28","437.28","437.28","0.03%"
"07/15/2020","437.15","437.15","437.15","437.15","0.33%"
"07/14/2020","435.71","435.71","435.71","435.71","-0.40%"
"07/13/2020","437.44","437.44","437.44","437.44","0.41%"
"07/10/2020","435.66","569.90","569.90","434.07","0.37%"
"07/09/2020","434.07","569.94","569.94","434.07","0.36%"
"07/08/2020","432.51","432.51","432.51","432.51","0.03%"
"07/07/2020","432.37","432.37","432.37","432.37","-0.10%"
"07/06/2020","432.80","569.94","569.94","432.80","-1.38%"
"07/03/2020","438.84","438.84","438.84","438.84","-1.46%"
"07/02/2020","445.33","445.33","445.33","445.33","-2.46%"
"07/01/2020","456.57","456.57","456.57","456.57","-0.75%"
"06/30/2020","460.02","460.02","460.02","460.02","0.29%"
"06/29/2020","458.67","570.57","570.57","458.67","-0.91%"
"06/26/2020","462.86","462.86","462.86","462.86","0.30%"
"06/25/2020","461.48","461.48","461.48","461.48","0.74%"
"06/24/2020","458.08","458.08","458.08","458.08","-0.66%"
"06/23/2020","461.11","570.09","570.09","461.11","0.15%"
"06/22/2020","460.40","460.40","460.40","460.40","-1.58%"
"06/19/2020","467.77","570.27","570.27","467.77","-10.17%"
"06/18/2020","520.70","570.09","570.09","520.70","-0.30%"
"06/17/2020","522.28","527.98","527.98","522.28","-1.08%"
"06/16/2020","527.98","569.90","569.90","527.98","-0.97%"
"06/15/2020","533.14","569.94","569.94","533.14","-0.21%"
"06/12/2020","534.28","570.04","570.04","534.28","2.62%"
"06/11/2020","520.66","569.92","569.92","520.66","-0.10%"
"06/10/2020","521.19","569.90","569.90","521.19","-0.40%"
"06/09/2020","523.27","569.76","569.76","523.27","-1.62%"
"06/08/2020","531.87","569.90","569.90","531.87","-1.33%"
"06/05/2020","539.02","569.64","569.64","539.02","-0.25%"
"06/04/2020","540.38","569.55","569.55","569.55","-2.26%"
"06/03/2020","552.86","569.64","569.64","552.86","-0.86%"
"06/02/2020","557.68","569.53","569.53","557.68","-0.31%"
"06/01/2020","559.44","569.51","569.51","559.44","0.20%"
"05/29/2020","558.31","569.48","569.48","558.31","-0.19%"
"05/28/2020","559.38","569.48","569.48","559.38","0.10%"
"05/27/2020","558.83","569.51","569.51","558.83","-0.84%"
"05/26/2020","563.56","569.38","569.38","563.56","0.59%"
"05/25/2020","560.25","569.36","569.36","560.25","-0.01%"
"05/22/2020","560.28","569.36","569.36","560.28","-0.72%"
"05/21/2020","564.34","569.22","569.22","564.34","-0.40%"
"05/20/2020","566.62","569.22","569.22","566.62","-1.23%"
"05/19/2020","573.68","573.68","573.68","569.00","-1.07%"
"05/18/2020","579.88","579.88","579.88","569.00","-0.90%"
"05/15/2020","585.15","585.15","585.15","568.81","0.05%"
"05/14/2020","584.83","584.83","584.83","568.71","-0.09%"
"05/13/2020","585.37","585.37","585.37","568.54","-0.53%"
"05/12/2020","588.49","588.49","588.49","568.54","-1.56%"
"05/11/2020","597.79","597.79","597.79","568.51","0.06%"
"05/08/2020","597.44","597.44","597.44","568.51","-0.12%"
"05/07/2020","598.16","598.16","598.16","568.54","-0.73%"
"05/06/2020","602.55","602.55","602.55","568.54","-0.67%"
"05/05/2020","606.64","606.64","606.64","606.64","-0.14%"
"05/04/2020","607.50","607.50","607.50","607.50","-5.27%"
"05/01/2020","641.30","641.30","641.30","641.30","-0.73%"
"04/30/2020","646.00","646.00","646.00","646.00","-1.05%"
"04/29/2020","652.85","652.85","652.85","652.85","-0.63%"
"04/28/2020","656.98","656.98","656.98","656.98","0.15%"
"04/27/2020","656.00","656.00","656.00","656.00","-0.13%"
"04/24/2020","656.87","656.87","656.87","656.87","-0.22%"
"04/23/2020","658.32","658.32","658.32","658.32","0.02%"
"04/22/2020","658.20","658.20","658.20","658.20","4.72%"
"04/21/2020","628.53","628.53","628.53","614.43","2.29%"
"04/20/2020","614.43","614.43","614.43","614.43","0.37%"
"04/17/2020","612.18","612.18","612.18","612.18","0.96%"
"04/16/2020","606.34","606.34","606.34","606.34","1.13%"
"04/15/2020","599.58","599.58","599.58","534.30","-3.43%"
"04/14/2020","620.85","620.85","620.85","620.85","0.00%"
"04/13/2020","620.85","620.85","620.85","620.85","0.00%"
"04/10/2020","620.85","620.85","620.85","620.72","0.09%"
"04/09/2020","620.31","620.31","620.31","620.31","10.77%"
"04/08/2020","559.99","559.99","559.99","559.99","0.00%"
"04/07/2020","559.99","559.99","559.99","534.48","2.30%"
"04/06/2020","547.38","547.38","547.38","534.62","1.15%"
"04/03/2020","541.15","541.15","541.15","539.97","0.22%"
"04/02/2020","539.97","620.72","620.72","539.97","-0.55%"
"04/01/2020","542.93","542.93","542.93","534.30","-0.71%"
"03/31/2020","546.81","620.72","620.72","546.81","-0.75%"
"03/30/2020","550.93","620.72","620.72","550.93","-0.99%"
"03/27/2020","556.43","620.72","620.72","556.43","-9.45%"
"03/26/2020","614.47","620.39","620.39","614.47","-0.47%"
"03/25/2020","617.40","620.39","620.39","617.40","-0.87%"
"03/24/2020","622.79","684.40","684.40","622.79","-3.50%"
"03/23/2020","645.36","683.02","683.02","645.36","18.84%"
"03/20/2020","543.04","683.02","683.02","543.04","-15.46%"
"03/19/2020","642.36","668.89","668.89","642.36","12.88%"
"03/18/2020","569.06","589.45","589.45","569.06","3.51%"
"03/17/2020","549.78","571.15","571.15","549.78","9.33%"
"03/16/2020","502.86","508.97","508.97","502.86","-2.38%"
"03/13/2020","515.13","526.62","526.62","515.13","12.72%"
"03/12/2020","457.00","457.00","457.00","454.51","15.52%"
"03/11/2020","395.61","424.24","424.24","395.61","0.58%"
"03/10/2020","393.32","428.02","428.02","393.32","18.97%"
"03/09/2020","330.61","330.61","330.61","313.40","6.68%"
"03/06/2020","309.91","313.40","313.40","309.91","1.07%"
"03/05/2020","306.62","313.40","313.40","306.62","-1.18%"
"03/04/2020","310.27","313.40","313.40","310.27","-0.45%"
"03/03/2020","311.68","313.40","313.40","311.68","-3.69%"
"03/02/2020","323.63","323.63","323.63","313.40","3.04%"
"02/28/2020","314.07","314.07","314.07","313.40","3.10%"
"02/27/2020","304.63","313.40","313.40","304.63","3.31%"
"02/26/2020","294.88","313.40","313.40","294.88","0.76%"
"02/25/2020","292.65","313.40","313.40","292.65","-0.34%"
"02/24/2020","293.65","313.40","313.40","293.65","1.62%"
"02/21/2020","288.98","313.40","313.40","288.98","0.42%"
"02/20/2020","287.77","313.40","313.40","287.77","-0.39%"
"02/19/2020","288.90","313.40","313.40","288.90","-1.62%"
"02/18/2020","293.65","313.40","313.40","293.65","-1.34%"
"02/17/2020","297.63","313.40","313.40","297.63","2.01%"
"02/14/2020","291.76","313.40","313.40","291.76","0.12%"
"02/13/2020","291.42","313.40","313.40","291.42","-0.24%"
"02/12/2020","292.11","313.40","313.40","292.11","-0.77%"
"02/11/2020","294.37","313.40","313.40","294.37","-1.05%"
"02/10/2020","297.50","313.40","313.40","297.50","0.65%"
"02/07/2020","295.57","295.57","295.57","295.57","0.33%"
"02/06/2020","294.61","313.40","313.40","294.61","0.48%"
"02/05/2020","293.19","313.40","313.40","293.19","-0.45%"
"02/04/2020","294.53","313.40","313.40","294.53","0.30%"
"02/03/2020","293.66","313.40","313.40","293.66","-0.37%"
"01/31/2020","294.76","313.40","313.40","294.76","0.35%"
"01/30/2020","293.74","313.40","313.40","293.74","-0.32%"
"01/29/2020","294.69","313.40","313.40","294.69","-0.18%"
"01/28/2020","295.23","313.40","313.40","295.23","0.15%"
"01/27/2020","294.79","313.40","313.40","294.79","1.53%"
"01/24/2020","290.35","313.40","313.40","290.35","-0.08%"
"01/23/2020","290.57","313.40","313.40","290.57","-0.52%"
"01/22/2020","292.09","313.40","313.40","292.09","-0.25%"
"01/21/2020","292.81","313.40","313.40","292.81","0.45%"
"01/20/2020","291.50","313.40","313.40","291.50","0.20%"
"01/17/2020","290.93","313.40","313.40","290.93","-1.47%"
"01/16/2020","295.26","313.40","313.40","295.26","0.18%"
"01/15/2020","294.72","313.40","313.40","294.72","-0.21%"
"01/14/2020","295.34","313.40","313.40","295.34","-0.04%"
"01/13/2020","295.45","313.40","313.40","295.45","-0.26%"
"01/10/2020","296.23","313.40","313.40","296.23","-1.24%"
"01/09/2020","299.95","313.40","313.40","299.95","-0.36%"
"01/08/2020","301.02","313.40","313.40","301.02","-0.42%"
"01/07/2020","302.30","313.40","313.40","302.30","0.38%"
"01/06/2020","301.17","313.40","313.40","301.17","0.69%"
"01/03/2020","299.11","313.40","313.40","299.11","-0.25%"
"01/02/2020","299.85","313.40","313.40","299.85","-0.03%"
"01/01/2020","299.94","313.40","313.40","299.94","-0.29%"
