"Date","Price","Open","High","Low","Vol.","Change %"
"07/03/2025","82,638.13","85,021.33","85,296.68","81,987.77","36.07M","-0.90%"
"07/02/2025","83,392.00","82,330.41","83,392.00","81,337.60","50.06M","0.99%"
"07/01/2025","82,578.47","82,813.25","84,130.72","81,330.97","44.59M","1.53%"
"06/30/2025","81,330.97","80,961.93","81,695.79","79,484.38","43.50M","2.32%"
"06/27/2025","79,484.38","82,158.24","83,283.94","78,982.92","56.52M","-4.56%"
"06/26/2025","83,283.94","82,639.34","84,415.51","81,615.63","48.64M","2.04%"
"06/25/2025","81,615.63","82,225.73","83,510.50","80,832.18","38.18M","0.41%"
"06/24/2025","81,279.50","81,772.74","85,136.56","79,871.68","46.02M","-4.53%"
"06/23/2025","85,136.56","82,024.84","85,136.56","81,713.20","29.87M","2.98%"
"06/20/2025","82,675.00","83,387.17","84,191.96","81,885.64","86.03M","-1.80%"
"06/19/2025","84,191.96","82,513.14","84,586.02","82,023.61","51.87M","0.98%"
"06/18/2025","83,374.64","81,785.13","83,713.42","81,785.13","32.26M","0.98%"
"06/17/2025","82,568.06","83,836.06","85,143.28","81,543.75","57.34M","-3.02%"
"06/13/2025","85,143.28","85,915.92","86,997.02","84,898.48","72.24M","0.29%"
"06/12/2025","84,898.48","82,753.49","85,448.40","82,412.62","58.88M","3.02%"
"06/11/2025","82,412.62","82,706.75","83,422.16","81,013.57","65.64M","0.64%"
"06/10/2025","81,890.64","82,677.51","83,561.34","81,833.88","47.03M","-1.04%"
"06/09/2025","82,748.24","82,454.48","83,184.46","81,147.84","60.63M","1.47%"
"06/06/2025","81,551.57","84,285.26","84,285.26","81,484.74","54.81M","-1.51%"
"06/05/2025","82,799.04","80,054.01","84,009.87","80,054.01","91.45M","3.37%"
"06/04/2025","80,099.19","80,034.71","81,390.56","79,588.88","46.08M","0.54%"
"06/03/2025","79,671.49","80,001.95","80,417.49","79,403.10","","-2.37%"
"06/02/2025","81,603.79","79,112.46","81,747.60","76,247.81","42.51M","7.02%"
"05/30/2025","76,247.81","77,695.83","78,253.05","76,027.48","50.46M","-1.60%"
"05/29/2025","77,483.75","76,678.88","78,828.00","76,568.25","34.77M","0.09%"
"05/28/2025","77,411.14","76,844.20","77,981.12","76,516.66","28.39M","0.85%"
"05/27/2025","76,755.43","75,549.30","77,585.18","74,422.43","38.32M","-1.07%"
"05/26/2025","77,585.18","79,773.19","79,773.19","77,585.18","13.43M","-2.60%"
"05/23/2025","79,657.37","78,019.17","80,667.82","77,262.13","52.33M","3.10%"
"05/22/2025","77,262.13","76,878.19","77,600.85","75,425.61","51.59M","0.69%"
"05/21/2025","76,730.61","76,258.87","77,961.76","74,758.13","74.37M","2.64%"
"05/20/2025","74,758.13","71,244.13","74,758.13","71,234.15","42.46M","4.24%"
"05/19/2025","71,718.97","70,672.92","72,165.88","69,422.39","40.66M","3.31%"
"05/16/2025","69,422.39","70,325.49","70,325.49","68,395.61","34.17M","-0.97%"
"05/15/2025","70,101.05","68,607.84","70,328.42","67,623.59","39.68M","1.96%"
"05/14/2025","68,752.76","70,176.95","71,546.34","67,680.38","48.22M","-2.62%"
"05/13/2025","70,601.46","70,652.28","71,753.45","69,671.24","31.95M","0.56%"
"05/12/2025","70,206.61","75,092.00","75,973.91","69,837.81","37.50M","-7.59%"
"05/09/2025","75,973.91","74,168.85","76,986.43","74,168.85","45.08M","1.50%"
"05/08/2025","74,848.85","75,022.80","76,722.03","74,482.59","40.93M","-2.44%"
"05/07/2025","76,722.03","76,541.45","77,892.61","76,164.52","50.65M","0.14%"
"05/06/2025","76,611.29","77,324.12","77,329.25","75,450.59","44.37M","1.54%"
"05/05/2025","75,450.59","72,521.20","76,940.03","72,218.84","36.91M","4.05%"
"05/02/2025","72,515.96","72,778.36","75,516.15","72,257.23","31.67M","-3.97%"
"04/30/2025","75,516.15","73,658.59","75,516.15","72,999.47","26.13M","2.00%"
"04/29/2025","74,036.45","73,554.54","74,766.48","73,384.50","26.62M","0.89%"
"04/25/2025","73,384.50","74,990.71","75,723.97","72,972.06","39.78M","-3.09%"
"04/24/2025","75,723.97","76,226.97","76,438.64","74,870.08","37.94M","0.17%"
"04/23/2025","75,596.10","81,107.24","81,434.36","74,232.23","73.04M","-7.17%"
"04/22/2025","81,434.36","83,953.84","86,730.95","80,483.58","77.33M","-0.53%"
"04/17/2025","81,864.82","84,037.46","84,731.58","81,615.95","50.71M","-3.38%"
"04/16/2025","84,731.58","84,419.28","87,720.36","81,862.55","53.04M","3.50%"
"04/15/2025","81,862.55","79,783.07","82,323.92","79,783.07","33.12M","2.40%"
"04/14/2025","79,941.88","81,038.72","81,725.25","78,016.58","36.56M","-1.73%"
"04/11/2025","81,347.41","78,613.70","81,959.91","77,342.54","59.20M","5.18%"
"04/10/2025","77,342.54","73,227.84","77,477.59","71,206.14","61.85M","8.52%"
"04/09/2025","71,271.64","68,539.53","72,888.36","68,313.49","72.37M","3.84%"
"04/08/2025","68,633.75","68,048.47","69,768.52","66,132.12","56.78M","2.14%"
"04/07/2025","67,196.04","63,350.74","69,027.30","62,324.17","75.07M","2.95%"
"04/04/2025","65,273.64","71,634.84","72,821.96","64,420.96","68.77M","-10.37%"
"04/03/2025","72,821.96","73,919.88","73,919.88","69,409.65","","-1.88%"
"04/02/2025","74,214.67","74,057.20","74,405.64","72,918.88","37.80M","0.40%"
"04/01/2025","73,917.83","72,870.65","74,475.32","72,161.27","63.19M","1.93%"
"03/31/2025","72,520.37","73,125.16","73,749.25","71,391.91","51.19M","0.20%"
"03/28/2025","72,374.52","69,039.77","73,326.28","68,838.85","43.62M","5.14%"
"03/27/2025","68,838.85","68,218.60","68,864.36","67,761.15","46.30M","0.82%"
"03/26/2025","68,282.19","68,020.51","68,742.17","67,581.14","34.70M","0.26%"
"03/25/2025","68,105.68","67,223.36","68,407.63","66,582.87","33.12M","0.94%"
"03/24/2025","67,472.83","68,431.23","69,974.57","67,438.08","37.28M","-3.58%"
"03/20/2025","69,974.57","69,495.97","70,528.01","69,083.74","136.43M","1.20%"
"03/19/2025","69,142.11","67,303.93","69,573.22","66,169.64","60.14M","2.97%"
"03/18/2025","67,146.21","65,348.92","67,811.62","64,820.90","75.17M","3.59%"
"03/17/2025","64,820.90","63,902.82","64,895.51","63,519.97","36.43M","0.96%"
"03/14/2025","64,206.40","64,609.50","65,361.19","63,466.10","","0.44%"
"03/13/2025","63,922.44","63,112.27","63,975.19","62,177.10","64.66M","2.35%"
"03/12/2025","62,457.56","63,867.09","64,792.63","62,359.22","59.72M","-3.60%"
"03/11/2025","64,792.63","62,775.15","65,444.20","62,752.11","71.32M","2.09%"
"03/10/2025","63,464.05","63,465.23","64,266.91","62,779.77","43.48M","-0.83%"
"03/07/2025","63,997.55","61,263.35","64,132.27","61,227.49","63.01M","4.17%"
"03/06/2025","61,433.61","60,328.32","61,433.61","60,092.38","58.69M","2.02%"
"03/05/2025","60,219.35","58,859.97","60,289.43","57,908.09","44.88M","3.99%"
"03/04/2025","57,908.09","57,798.66","58,892.64","57,091.63","45.87M","-0.56%"
"03/03/2025","58,235.97","56,260.12","58,828.20","54,621.05","65.61M","6.62%"
"02/28/2025","54,621.05","56,021.97","56,866.64","54,621.05","337.49M","-3.95%"
"02/27/2025","56,866.64","58,289.75","58,484.45","56,604.50","67.25M","-2.18%"
"02/26/2025","58,133.63","58,621.05","59,067.98","57,162.80","48.88M","-1.58%"
"02/25/2025","59,067.98","59,230.26","60,138.23","58,783.83","44.72M","-0.64%"
"02/24/2025","59,448.27","58,806.23","60,390.56","58,806.23","44.90M","0.09%"
"02/21/2025","59,392.57","61,286.82","61,672.09","58,985.41","57.34M","-3.70%"
"02/20/2025","61,672.09","60,115.65","63,292.89","59,298.44","44.07M","4.00%"
"02/19/2025","59,298.44","60,716.62","60,716.62","58,796.85","40.93M","-2.19%"
"02/18/2025","60,626.07","60,756.34","61,175.08","60,219.52","27.42M","0.68%"
"02/17/2025","60,219.52","62,190.34","62,379.74","59,666.10","37.46M","-3.46%"
"02/14/2025","62,379.74","62,842.67","63,742.23","62,151.44","37.73M","0.37%"
"02/13/2025","62,151.44","62,713.53","63,558.07","61,853.85","40.80M","-0.23%"
"02/12/2025","62,296.49","62,694.32","63,348.33","61,298.82","53.23M","-0.98%"
"02/11/2025","62,914.13","63,566.47","63,632.29","62,133.37","49.82M","-0.44%"
"02/10/2025","63,191.35","61,824.02","63,482.30","61,619.85","55.11M","2.42%"
"02/07/2025","61,697.14","61,847.05","62,181.98","61,156.70","38.48M","0.07%"
"02/06/2025","61,654.21","61,993.24","62,938.15","60,909.07","39.47M","-1.07%"
"02/05/2025","62,320.94","61,525.95","62,331.38","60,835.38","40.49M","2.44%"
"02/04/2025","60,835.38","60,114.05","61,252.43","59,962.16","43.76M","-0.01%"
"02/03/2025","60,842.42","58,590.62","60,842.42","58,590.62","33.01M","1.85%"
"01/31/2025","59,737.02","58,390.30","59,765.94","58,032.05","52.14M","2.94%"
"01/30/2025","58,032.05","56,664.94","58,212.28","56,600.25","29.08M","2.47%"
"01/29/2025","56,633.44","55,108.43","56,762.13","54,841.96","23.11M","3.27%"
"01/28/2025","54,841.96","55,186.07","55,430.92","54,566.53","22.84M","-1.06%"
"01/27/2025","55,430.92","55,598.74","56,298.92","54,329.54","33.86M","-1.54%"
"01/24/2025","56,298.92","56,106.70","56,733.92","55,044.44","40.36M","2.28%"
"01/23/2025","55,044.44","55,182.56","55,657.79","54,693.82","47.49M","-0.90%"
"01/22/2025","55,542.18","55,345.53","56,757.11","55,065.01","35.54M","0.87%"
"01/21/2025","55,065.01","53,999.80","55,234.68","53,925.16","31.78M","2.11%"
"01/20/2025","53,925.16","53,982.05","54,549.78","53,389.06","17.67M","0.20%"
"01/17/2025","53,818.36","53,147.56","54,714.55","53,147.56","45.74M","-0.89%"
"01/16/2025","54,303.89","53,856.32","55,000.76","53,761.02","33.02M","0.67%"
"01/15/2025","53,939.95","53,306.57","54,763.47","52,623.43","33.31M","2.50%"
"01/14/2025","52,623.43","52,696.86","53,142.20","52,568.89","26.24M","-0.55%"
"01/13/2025","52,916.26","53,215.58","53,988.63","52,559.45","33.41M","-1.51%"
"01/10/2025","53,726.91","52,699.88","54,393.90","52,699.88","39.97M","1.70%"
"01/09/2025","52,827.10","50,519.59","53,110.40","50,494.17","30.26M","4.62%"
"01/08/2025","50,494.17","50,173.32","50,942.65","49,398.22","24.15M","1.19%"
"01/07/2025","49,900.05","48,191.50","50,373.51","48,191.50","22.50M","3.28%"
"01/06/2025","48,314.97","48,597.03","49,824.21","48,056.12","22.53M","-0.92%"
"01/03/2025","48,761.60","49,335.01","49,753.03","48,587.87","21.29M","-0.21%"
"01/02/2025","48,862.36","46,928.77","48,904.82","46,265.31","26.57M","5.61%"
"12/31/2024","46,265.31","46,470.46","46,553.88","46,005.83","9.19M","-0.40%"
"12/30/2024","46,451.17","47,263.89","47,413.52","46,193.62","18.50M","-2.03%"
"12/27/2024","47,413.52","48,219.51","48,606.63","46,968.07","18.71M","-1.30%"
"12/24/2024","48,039.03","47,740.08","48,373.19","47,283.08","7.07M","1.60%"
"12/23/2024","47,283.08","48,323.04","48,641.89","47,208.16","19.12M","-2.12%"
"12/20/2024","48,308.25","47,671.15","48,370.74","46,951.35","87.28M","1.39%"
"12/19/2024","47,645.33","47,064.95","48,547.40","46,997.59","67.62M","-1.86%"
"12/18/2024","48,547.40","48,330.92","49,229.14","48,020.64","35.21M","1.10%"
"12/17/2024","48,020.64","49,129.99","49,870.02","48,020.64","34.16M","-3.71%"
"12/13/2024","49,870.02","50,469.06","51,280.51","49,870.02","34.74M","-2.75%"
"12/12/2024","51,280.51","51,983.73","52,642.49","50,866.63","33.86M","-0.54%"
"12/11/2024","51,560.69","50,794.68","51,560.69","50,234.81","24.57M","1.00%"
"12/10/2024","51,052.48","50,516.11","51,273.75","49,961.19","27.23M","0.09%"
"12/09/2024","51,006.76","49,321.04","51,192.63","48,957.96","26.53M","3.44%"
"12/06/2024","49,310.32","50,267.77","50,658.63","49,055.13","22.23M","-1.72%"
"12/05/2024","50,171.51","50,722.40","51,296.23","49,920.78","34.73M","-1.82%"
"12/04/2024","51,102.45","51,627.61","51,927.44","50,689.72","19.93M","-0.21%"
"12/03/2024","51,209.64","50,242.76","51,873.10","50,178.18","26.54M","1.73%"
"12/02/2024","50,339.02","50,170.26","50,643.50","49,327.37","22.65M","0.58%"
"11/29/2024","50,050.60","50,919.20","51,085.90","49,956.13","25.96M","-0.50%"
"11/28/2024","50,300.84","51,119.57","51,403.81","50,102.71","24.52M","-2.15%"
"11/27/2024","51,403.81","51,607.54","51,893.12","51,208.07","51.82M","0.09%"
"11/26/2024","51,355.25","50,847.35","51,694.68","50,692.81","28.11M","0.60%"
"11/25/2024","51,050.77","52,365.93","53,543.39","50,943.28","88.80M","-4.66%"
"11/22/2024","53,543.39","52,976.87","54,597.60","51,974.23","29.18M","3.02%"
"11/21/2024","51,974.23","52,722.17","53,540.25","51,974.23","40.62M","-1.25%"
"11/20/2024","52,632.88","52,751.99","53,244.75","51,752.89","27.41M","-0.09%"
"11/19/2024","52,679.64","51,857.94","53,520.18","51,391.95","37.25M","2.51%"
"11/18/2024","51,391.95","49,934.58","51,658.56","49,758.15","27.72M","3.28%"
"11/15/2024","49,758.15","49,320.69","50,135.29","48,925.91","24.12M","1.70%"
"11/14/2024","48,925.91","49,546.67","50,393.06","47,709.54","39.40M","-2.91%"
"11/13/2024","50,393.06","50,624.60","51,032.58","50,258.48","32.70M","0.08%"
"11/12/2024","50,352.54","51,376.20","52,201.53","49,977.57","39.09M","-3.54%"
"11/11/2024","52,201.53","54,343.30","54,401.29","52,201.53","21.73M","-3.88%"
"11/08/2024","54,307.16","55,412.87","55,623.98","53,922.92","23.14M","-2.37%"
"11/07/2024","55,623.98","53,832.66","55,934.79","53,722.32","37.82M","3.18%"
"11/06/2024","53,910.51","56,323.54","57,204.07","53,332.35","52.33M","-5.76%"
"11/05/2024","57,204.07","55,721.32","57,338.95","55,721.32","85.64M","2.26%"
"11/04/2024","55,939.92","56,516.41","56,795.09","55,457.04","24.30M","-1.51%"
"11/01/2024","56,795.09","57,219.46","57,861.67","56,087.82","27.31M","0.82%"
"10/31/2024","56,331.18","58,714.35","59,346.10","56,136.17","40.92M","-5.08%"
"10/30/2024","59,346.10","60,529.71","60,753.47","58,974.31","41.16M","-2.17%"
"10/29/2024","60,664.07","60,317.50","60,856.34","59,845.45","38.98M","0.43%"
"10/28/2024","60,401.75","59,863.45","60,599.63","59,263.21","42.18M","-0.33%"
"10/25/2024","60,599.63","60,827.65","60,827.65","59,676.85","42.52M","-0.29%"
"10/24/2024","60,774.91","60,505.09","61,480.45","59,447.89","61.43M","2.23%"
"10/23/2024","59,447.89","61,101.07","61,384.09","59,127.52","42.74M","-1.91%"
"10/22/2024","60,605.90","59,899.59","60,732.73","59,526.51","37.32M","0.84%"
"10/21/2024","60,102.99","59,164.65","60,804.12","58,249.36","39.02M","3.18%"
"10/18/2024","58,249.36","57,662.44","58,536.31","57,125.94","39.52M","1.97%"
"10/17/2024","57,125.94","54,843.41","57,216.76","54,455.08","25.50M","4.90%"
"10/16/2024","54,455.08","53,054.63","54,548.73","52,311.04","38.48M","4.10%"
"10/15/2024","52,311.04","52,239.27","52,531.56","51,816.80","35.09M","-0.34%"
"10/14/2024","52,487.14","52,315.40","52,882.66","52,073.24","27.38M","0.15%"
"10/11/2024","52,406.14","52,420.11","52,993.96","51,890.03","29.61M","0.99%"
"10/10/2024","51,890.03","51,561.96","51,890.03","50,753.69","76.20M","1.21%"
"10/09/2024","51,270.79","51,193.68","51,591.73","50,781.59","38.97M","0.34%"
"10/08/2024","51,094.75","50,906.82","51,686.89","50,641.97","33.33M","-1.15%"
"10/07/2024","51,686.89","52,769.77","52,914.29","51,605.28","31.81M","-2.32%"
"10/04/2024","52,914.29","52,868.78","53,220.24","52,443.02","37.20M","0.07%"
"10/03/2024","52,875.98","53,298.63","53,695.52","52,056.70","35.55M","-1.53%"
"10/02/2024","53,695.52","53,424.30","54,158.63","53,215.26","39.83M","0.90%"
"10/01/2024","53,215.26","51,427.49","53,873.63","51,144.06","44.13M","4.05%"
"09/30/2024","51,144.06","53,023.95","53,440.24","51,113.09","48.88M","-3.93%"
"09/27/2024","53,236.15","53,970.40","53,996.94","52,917.35","35.74M","-1.25%"
"09/26/2024","53,911.19","53,686.94","54,683.08","53,288.85","39.21M","1.17%"
"09/25/2024","53,288.85","54,193.13","54,195.12","52,790.89","51.93M","-0.07%"
"09/23/2024","53,323.93","51,732.94","53,500.03","51,501.09","27.80M","3.30%"
"09/20/2024","51,621.56","51,715.68","52,327.76","50,847.66","202.74M","1.52%"
"09/19/2024","50,847.66","50,731.34","51,780.11","50,230.08","89.30M","1.23%"
"09/18/2024","50,230.08","50,803.96","51,216.24","49,899.35","32.97M","-1.93%"
"09/17/2024","51,216.24","50,895.23","51,365.06","50,398.06","45.74M","1.62%"
"09/16/2024","50,398.06","49,989.67","51,145.27","49,963.78","61.43M","1.60%"
"09/13/2024","49,603.05","48,172.66","50,588.83","47,629.88","71.00M","4.14%"
"09/12/2024","47,629.88","46,279.34","47,910.39","45,214.58","56.25M","5.34%"
"09/11/2024","45,214.58","46,219.63","46,457.66","44,933.00","86.22M","-1.83%"
"09/10/2024","46,055.78","46,147.49","46,809.06","44,963.39","49.14M","-1.61%"
"09/09/2024","46,809.06","47,153.53","47,761.11","46,809.06","30.31M","-1.10%"
"09/06/2024","47,328.08","47,467.05","48,539.28","46,817.23","30.61M","-1.23%"
"09/05/2024","47,918.30","47,671.90","48,241.62","46,882.09","36.64M","-0.23%"
"09/04/2024","48,027.90","48,445.62","48,686.61","47,536.26","44.56M","-1.14%"
"09/03/2024","48,581.69","49,616.21","50,094.25","48,301.31","35.90M","-2.62%"
"09/02/2024","49,886.86","49,233.16","50,105.65","49,044.98","32.12M","-0.03%"
"08/30/2024","49,903.66","51,712.56","51,748.68","49,577.04","51.82M","-3.57%"
"08/29/2024","51,748.68","51,376.57","52,306.99","51,294.69","23.59M","0.89%"
"08/28/2024","51,294.69","52,748.61","53,009.53","51,102.21","24.59M","-3.23%"
"08/27/2024","53,009.53","52,871.88","53,644.16","52,419.56","20.07M","0.18%"
"08/26/2024","52,912.37","53,737.36","54,385.45","52,638.58","19.92M","-1.30%"
"08/23/2024","53,607.30","54,934.61","54,934.61","52,815.14","23.57M","-2.39%"
"08/22/2024","54,922.54","57,045.86","57,705.70","54,783.96","21.37M","-3.58%"
"08/21/2024","56,959.08","58,382.15","58,382.15","56,698.38","25.72M","-2.06%"
"08/20/2024","58,156.43","56,304.61","58,637.64","56,304.61","28.51M","2.92%"
"08/19/2024","56,508.08","55,410.26","56,637.27","55,063.50","26.04M","2.62%"
"08/16/2024","55,063.50","55,004.88","55,562.26","54,303.10","26.85M","1.00%"
"08/15/2024","54,518.90","54,323.08","55,478.52","53,965.79","21.51M","1.02%"
"08/14/2024","53,965.79","53,388.30","54,713.86","53,250.94","21.55M","1.04%"
"08/13/2024","53,411.85","52,516.88","53,411.85","52,005.64","29.24M","1.91%"
"08/12/2024","52,411.83","53,678.38","53,898.55","52,411.83","27.05M","-2.25%"
"08/08/2024","53,617.42","53,214.74","54,089.93","52,140.12","35.33M","-0.87%"
"08/07/2024","54,089.93","54,420.38","54,897.08","53,635.68","35.55M","0.22%"
"08/06/2024","53,973.55","53,244.45","54,082.05","52,724.66","33.64M","0.85%"
"08/05/2024","53,517.43","53,189.78","54,708.56","51,291.10","51.96M","-2.18%"
"08/02/2024","54,708.56","56,389.86","57,070.76","54,553.31","32.70M","-2.04%"
"08/01/2024","55,846.95","57,254.89","57,773.04","55,846.95","20.01M","-2.86%"
"07/31/2024","57,491.63","55,495.73","57,546.90","54,418.37","39.75M","5.65%"
"07/30/2024","54,418.37","54,303.06","55,074.57","54,238.93","27.12M","0.33%"
"07/29/2024","54,238.93","54,393.44","54,953.42","54,211.60","20.12M","-0.40%"
"07/26/2024","54,454.71","54,103.27","54,855.76","53,737.12","19.30M","0.85%"
"07/25/2024","53,995.33","54,686.54","56,164.21","53,034.54","26.37M","-3.86%"
"07/24/2024","56,164.21","55,322.90","56,214.38","54,937.65","23.17M","2.23%"
"07/23/2024","54,937.65","54,451.54","55,217.41","53,634.57","29.27M","1.89%"
"07/22/2024","53,921.07","54,867.69","55,203.59","53,785.10","18.32M","-2.18%"
"07/19/2024","55,121.34","55,022.97","55,365.30","54,565.85","22.54M","-2.08%"
"07/18/2024","56,291.13","57,692.16","57,872.83","56,251.15","24.03M","-0.82%"
"07/17/2024","56,759.30","57,475.16","58,778.22","56,759.30","35.36M","-0.88%"
"07/16/2024","57,264.09","54,904.42","57,264.09","54,904.42","27.43M","2.77%"
"07/15/2024","55,719.86","54,678.37","55,719.86","54,065.67","30.48M","1.24%"
"07/12/2024","55,039.29","55,242.52","55,456.19","54,352.01","16.11M","-0.75%"
"07/11/2024","55,456.19","55,024.47","56,208.82","54,465.39","24.08M","0.75%"
"07/10/2024","55,044.56","54,450.55","55,424.84","53,861.92","16.99M","1.14%"
"07/09/2024","54,425.54","54,425.93","54,719.00","54,250.72","21.11M","0.05%"
"07/08/2024","54,397.66","54,498.21","54,904.01","54,225.30","19.04M","-0.92%"
"07/05/2024","54,904.01","53,940.66","55,190.02","53,661.84","16.48M","1.83%"
"07/04/2024","53,919.16","52,942.60","54,193.41","52,790.83","17.84M","1.73%"
"07/03/2024","53,000.73","51,606.95","53,196.05","51,044.62","33.93M","3.83%"
"07/02/2024","51,044.62","51,053.24","51,381.85","49,862.97","37.03M","0.93%"
"07/01/2024","50,573.70","51,814.51","51,814.51","50,507.08","40.79M","-1.43%"
"06/28/2024","51,308.87","51,958.02","52,652.70","51,298.77","33.80M","-1.37%"
"06/27/2024","52,018.94","51,102.37","52,277.50","50,874.79","29.00M","2.11%"
"06/26/2024","50,943.54","50,909.88","51,633.21","50,349.02","28.00M","-0.14%"
"06/25/2024","51,015.62","51,256.72","52,097.41","50,725.55","25.23M","-0.93%"
"06/24/2024","51,492.93","50,055.31","52,199.44","50,053.82","29.36M","2.82%"
"06/21/2024","50,079.71","49,968.95","51,494.86","49,604.27","79.66M","0.15%"
"06/20/2024","50,006.26","49,919.85","50,433.83","49,245.49","80.42M","1.42%"
"06/19/2024","49,306.88","48,553.84","49,834.10","47,877.32","30.43M","2.99%"
"06/18/2024","47,877.32","47,439.59","48,253.42","47,063.43","30.51M","1.61%"
"06/14/2024","47,117.91","47,562.61","48,406.48","47,109.49","26.28M","-2.06%"
"06/13/2024","48,107.39","50,186.73","50,790.98","47,992.96","29.53M","-5.28%"
"06/12/2024","50,790.98","49,704.40","51,783.93","49,609.36","27.16M","2.38%"
"06/11/2024","49,609.36","50,326.90","50,440.12","49,440.90","26.37M","-1.65%"
"06/10/2024","50,440.12","50,801.43","51,250.81","50,269.21","21.16M","-1.58%"
"06/07/2024","51,250.81","53,589.85","53,894.25","51,089.68","44.59M","-2.82%"
"06/06/2024","52,735.64","52,620.34","53,116.09","51,970.59","22.53M","1.47%"
"06/05/2024","51,970.59","51,174.65","51,970.59","50,510.30","28.97M","2.22%"
"06/04/2024","50,842.04","52,860.79","53,005.87","50,641.54","39.87M","-4.08%"
"06/03/2024","53,005.87","53,851.35","54,076.34","52,664.12","23.51M","-1.15%"
"05/31/2024","53,620.26","54,683.82","54,982.51","53,518.27","47.57M","-1.98%"
"05/30/2024","54,703.40","53,749.44","55,218.10","53,353.64","37.80M","-0.93%"
"05/28/2024","55,218.10","55,473.69","56,041.00","54,999.05","21.60M","-1.35%"
"05/27/2024","55,974.62","55,618.50","56,186.81","55,282.35","12.34M","1.25%"
"05/24/2024","55,282.35","54,255.05","55,505.93","54,255.05","19.11M","1.43%"
"05/23/2024","54,500.95","55,144.58","56,242.51","54,496.79","27.75M","-3.10%"
"05/22/2024","56,242.51","57,049.15","57,680.90","55,940.13","30.07M","-2.24%"
"05/21/2024","57,529.74","57,174.05","58,180.36","56,794.17","25.36M","-1.12%"
"05/20/2024","58,180.36","57,670.40","59,094.71","56,788.87","36.88M","2.45%"
"05/17/2024","56,788.87","55,267.68","56,867.18","54,347.72","32.62M","2.67%"
"05/16/2024","55,309.59","56,531.38","57,289.35","55,309.59","41.60M","-1.70%"
"05/15/2024","56,268.57","56,057.10","56,452.33","55,198.26","41.52M","1.66%"
"05/14/2024","55,351.62","55,244.93","55,513.95","54,660.44","57.99M","-0.18%"
"05/13/2024","55,453.20","55,673.50","55,947.40","55,324.99","35.11M","-0.88%"
"05/10/2024","55,943.14","55,045.73","56,672.21","53,977.68","41.68M","3.64%"
"05/09/2024","53,977.68","53,074.58","54,137.03","52,313.85","34.80M","1.68%"
"05/08/2024","53,084.93","52,919.77","53,179.16","52,103.62","31.69M","0.34%"
"05/07/2024","52,907.35","53,764.48","53,976.61","51,913.22","24.88M","-1.27%"
"05/06/2024","53,586.93","52,921.66","54,018.82","51,988.46","24.29M","3.07%"
"05/03/2024","51,988.46","52,256.88","52,937.44","51,445.84","32.08M","-0.72%"
"05/02/2024","52,363.42","53,462.28","54,293.52","51,710.32","35.67M","-1.73%"
"04/30/2024","53,283.85","55,212.78","56,596.21","53,283.85","40.33M","-5.85%"
"04/29/2024","56,596.21","55,178.91","56,763.75","54,726.61","46.71M","3.26%"
"04/26/2024","54,809.63","55,475.59","56,060.39","54,455.13","35.80M","0.65%"
"04/25/2024","54,455.13","54,719.39","54,780.43","53,311.63","42.20M","-0.55%"
"04/24/2024","54,758.04","54,619.28","54,981.90","53,470.57","24.94M","0.66%"
"04/23/2024","54,400.73","54,231.41","55,296.51","52,788.97","45.52M","-1.62%"
"04/22/2024","55,296.51","57,202.54","58,277.95","54,461.27","27.89M","-5.12%"
"04/19/2024","58,277.95","58,943.35","58,943.35","57,503.15","27.32M","-0.08%"
"04/18/2024","58,326.14","58,900.08","59,088.91","57,648.03","26.91M","-0.75%"
"04/17/2024","58,769.31","56,681.55","59,549.21","56,681.55","38.56M","2.84%"
"04/16/2024","57,148.23","57,184.59","59,131.13","56,642.27","43.67M","-3.35%"
"04/15/2024","59,131.13","59,939.59","62,086.95","58,314.85","53.53M","-4.76%"
"04/12/2024","62,086.95","59,043.07","62,180.27","57,350.08","69.25M","8.26%"
"04/11/2024","57,350.08","56,706.79","57,532.80","56,561.04","40.97M","0.93%"
"04/10/2024","56,819.96","57,674.47","57,900.51","55,475.81","65.28M","-0.75%"
"04/09/2024","57,249.65","56,938.68","58,240.97","56,513.61","64.41M","1.30%"
"04/08/2024","56,513.61","55,262.51","56,899.27","54,937.99","51.52M","2.87%"
"04/05/2024","54,937.99","53,794.00","55,374.71","53,794.00","34.49M","-0.79%"
"04/04/2024","55,374.71","53,523.10","55,374.71","53,079.49","49.83M","4.32%"
"04/03/2024","53,079.49","52,796.58","53,292.29","52,152.58","30.50M","0.47%"
"04/02/2024","52,831.44","52,148.38","53,192.81","51,964.11","43.26M","1.67%"
"03/28/2024","51,964.11","50,669.61","51,964.11","50,407.90","33.32M","3.09%"
"03/27/2024","50,407.90","49,987.23","50,637.34","49,716.51","30.86M","-0.32%"
"03/26/2024","50,569.76","50,317.23","51,521.69","49,921.68","29.48M","-0.21%"
"03/25/2024","50,676.00","49,990.41","51,215.86","49,688.81","32.61M","0.75%"
"03/22/2024","50,298.41","48,665.69","50,364.68","47,701.43","75.72M","5.44%"
"03/20/2024","47,701.43","46,100.04","48,328.94","46,100.04","72.14M","3.35%"
"03/19/2024","46,154.21","47,301.21","47,418.96","46,107.36","33.53M","-2.67%"
"03/18/2024","47,418.96","48,745.83","49,022.52","47,248.32","38.73M","-3.15%"
