"Date","Price","Open","High","Low","Vol.","Change %"
"06/25/2021","10,400","10,376","10,550","10,357","4.09M","-0.43%"
"06/24/2021","10,445","10,490","10,582","10,370","3.10M","-0.51%"
"06/23/2021","10,499","10,494","10,700","10,442","3.00M","0.75%"
"06/22/2021","10,421","10,642","10,809","10,357","3.77M","-1.20%"
"06/21/2021","10,548","10,165","10,637","10,165","4.70M","1.69%"
"06/18/2021","10,373","10,350","10,520","10,287","10.30M","-0.92%"
"06/17/2021","10,469","10,600","10,662","10,409","20.42M","-2.41%"
"06/15/2021","10,727","10,740","10,850","10,655","4.21M","-0.48%"
"06/14/2021","10,779","10,843","10,915","10,731","3.16M","-0.33%"
"06/11/2021","10,815","10,858","10,931","10,619","3.71M","-0.26%"
"06/10/2021","10,843","10,749","10,941","10,623","4.74M","2.29%"
"06/09/2021","10,600","10,508","10,680","10,475","2.80M","1.44%"
"06/08/2021","10,450","10,619","10,723","10,316","4.10M","-1.57%"
"06/07/2021","10,617","10,487","10,686","10,353","5.21M","2.21%"
"06/04/2021","10,387","10,243","10,451","10,139","4.85M","1.67%"
"06/03/2021","10,216","10,320","10,430","10,096","4.05M","-2.03%"
"06/02/2021","10,428","10,247","10,428","10,234","5.23M","1.77%"
"06/01/2021","10,247","9,971","10,358","9,971","5.00M","3.05%"
"05/31/2021","9,944","10,137","10,245","9,900","2.58M","-1.91%"
"05/28/2021","10,138","9,797","10,235","9,712","4.60M","3.48%"
"05/27/2021","9,797","9,743","9,797","9,627","9.42M","0.40%"
"05/26/2021","9,758","9,350","9,775","9,308","4.82M","3.57%"
"05/25/2021","9,422","9,695","9,755","9,356","7.16M","-1.90%"
"05/24/2021","9,604","9,542","9,667","9,347","3.60M","1.09%"
"05/21/2021","9,500","9,484","9,620","9,436","2.64M","0.27%"
"05/20/2021","9,474","9,543","9,723","9,405","4.41M","-1.43%"
"05/19/2021","9,611","9,550","9,702","9,441","3.17M","0.59%"
"05/18/2021","9,555","9,695","9,754","9,516","3.30M","-1.00%"
"05/17/2021","9,652","9,605","9,695","9,480","3.31M","0.49%"
"05/14/2021","9,605","9,606","9,824","9,504","5.65M","0.00%"
"05/13/2021","9,605","9,785","9,785","9,483","6.97M","-2.02%"
"05/12/2021","9,803","9,626","9,803","9,400","4.31M","2.86%"
"05/11/2021","9,530","9,570","9,722","9,430","5.59M","-0.42%"
"05/10/2021","9,570","9,647","9,780","9,519","5.12M","-0.80%"
"05/07/2021","9,647","9,783","9,835","9,508","5.54M","-1.23%"
"05/06/2021","9,767","9,932","9,993","9,627","7.19M","-1.37%"
"05/05/2021","9,903","9,060","10,047","9,058","13.86M","11.53%"
"05/04/2021","8,879","8,881","9,054","8,679","4.45M","0.54%"
"05/03/2021","8,831","9,306","9,306","8,831","7.50M","-3.61%"
"04/30/2021","9,162","9,172","9,258","9,074","5.75M","-0.49%"
"04/29/2021","9,207","9,300","9,433","9,173","3.57M","-0.29%"
"04/28/2021","9,234","9,055","9,346","9,055","4.12M","1.51%"
"04/26/2021","9,097","9,179","9,228","9,064","3.20M","-0.89%"
"04/23/2021","9,179","9,130","9,263","9,116","2.59M","0.62%"
"04/22/2021","9,122","9,425","9,555","9,122","5.46M","-2.81%"
"04/21/2021","9,386","9,110","9,425","9,110","3.50M","2.57%"
"04/20/2021","9,151","9,445","9,445","9,147","3.94M","-1.57%"
"04/19/2021","9,297","9,278","9,477","9,140","3.52M","0.20%"
"04/16/2021","9,278","9,429","9,450","9,175","3.54M","0.25%"
"04/15/2021","9,255","9,270","9,359","9,142","4.39M","-0.42%"
"04/14/2021","9,294","9,370","9,465","9,232","5.84M","-0.71%"
"04/13/2021","9,360","8,966","9,713","8,870","10.23M","4.65%"
"04/12/2021","8,944","8,809","8,967","8,710","3.62M","1.67%"
"04/09/2021","8,797","8,900","8,900","8,687","3.77M","-0.76%"
"04/08/2021","8,864","8,700","8,918","8,700","4.45M","2.06%"
"04/07/2021","8,685","8,894","8,917","8,578","6.96M","-2.20%"
"04/06/2021","8,880","8,548","8,880","8,483","5.33M","3.88%"
"04/01/2021","8,548","8,721","8,831","8,471","8.00M","-1.58%"
"03/31/2021","8,685","8,765","8,894","8,656","6.80M","-1.50%"
"03/30/2021","8,817","8,850","8,923","8,501","6.18M","-0.15%"
"03/29/2021","8,830","8,615","8,867","8,592","5.79M","1.47%"
"03/26/2021","8,702","8,530","8,755","8,487","7.60M","2.26%"
"03/25/2021","8,510","8,508","8,685","8,451","6.34M","0.02%"
"03/24/2021","8,508","8,525","8,599","8,384","7.79M","-0.49%"
"03/23/2021","8,550","8,815","8,815","8,435","8.87M","-2.44%"
"03/19/2021","8,764","8,660","8,801","8,574","10.90M","0.53%"
"03/18/2021","8,718","8,900","9,011","8,637","19.13M","-2.46%"
"03/17/2021","8,938","9,050","9,256","8,809","8.05M","-2.01%"
"03/16/2021","9,121","8,887","9,186","8,809","9.34M","2.63%"
"03/15/2021","8,887","8,700","8,976","8,539","11.19M","2.29%"
"03/12/2021","8,688","8,299","8,848","8,181","14.81M","4.09%"
"03/11/2021","8,347","7,607","8,600","7,570","16.06M","12.24%"
"03/10/2021","7,437","7,305","7,663","7,250","14.77M","-2.00%"
"03/09/2021","7,589","7,650","7,675","7,535","4.70M","-0.80%"
"03/08/2021","7,650","7,690","7,789","7,422","5.58M","0.63%"
"03/05/2021","7,602","7,500","7,656","7,448","5.30M","0.36%"
"03/04/2021","7,575","7,600","7,600","7,478","5.66M","-0.33%"
"03/03/2021","7,600","7,550","7,645","7,508","5.76M","0.97%"
"03/02/2021","7,527","7,450","7,666","7,394","4.16M","0.00%"
"03/01/2021","7,527","7,305","7,606","7,305","5.26M","3.55%"
"02/26/2021","7,269","7,195","7,312","7,105","9.55M","-0.83%"
"02/25/2021","7,330","7,235","7,380","7,194","6.11M","2.56%"
"02/24/2021","7,147","7,190","7,376","7,110","5.31M","-1.05%"
"02/23/2021","7,223","7,270","7,317","7,105","4.17M","-0.61%"
"02/22/2021","7,267","7,210","7,318","7,164","3.30M","-0.04%"
"02/19/2021","7,270","7,150","7,314","7,031","5.11M","2.39%"
"02/18/2021","7,100","7,111","7,176","7,020","9.56M","-0.39%"
"02/17/2021","7,128","7,475","7,486","7,088","8.35M","-4.64%"
"02/16/2021","7,475","7,600","7,660","7,410","5.61M","-1.05%"
"02/15/2021","7,554","7,500","7,577","7,338","6.75M","1.45%"
"02/12/2021","7,446","7,070","7,469","7,029","7.09M","5.32%"
"02/11/2021","7,070","7,167","7,308","7,025","6.91M","-2.24%"
"02/10/2021","7,232","7,132","7,340","7,071","10.16M","1.40%"
"02/09/2021","7,132","6,900","7,182","6,868","9.07M","3.87%"
"02/08/2021","6,866","7,000","7,215","6,800","10.58M","-1.75%"
"02/05/2021","6,988","6,635","7,298","6,610","15.15M","5.64%"
"02/04/2021","6,615","6,330","6,768","6,330","11.27M","4.50%"
"02/03/2021","6,330","6,230","6,375","6,122","10.49M","2.15%"
"02/02/2021","6,197","6,200","6,391","6,160","6.90M","0.72%"
"02/01/2021","6,153","6,200","6,272","6,138","5.62M","-1.71%"
"01/29/2021","6,260","6,320","6,348","6,100","9.51M","-1.04%"
"01/28/2021","6,326","6,431","6,465","6,309","4.31M","-2.26%"
"01/27/2021","6,472","6,485","6,668","6,449","6.59M","0.68%"
"01/26/2021","6,428","6,472","6,581","6,401","4.45M","-1.05%"
"01/25/2021","6,496","6,455","6,538","6,351","5.11M","0.98%"
"01/22/2021","6,433","6,552","6,553","6,301","3.56M","-1.83%"
"01/21/2021","6,553","6,500","6,580","6,432","4.60M","0.24%"
"01/20/2021","6,537","6,349","6,546","6,305","4.96M","2.96%"
"01/19/2021","6,349","6,405","6,500","6,303","3.34M","-0.50%"
"01/18/2021","6,381","6,457","6,467","6,354","3.69M","-1.18%"
"01/15/2021","6,457","6,500","6,528","6,311","4.86M","-0.66%"
"01/14/2021","6,500","6,700","6,763","6,466","4.99M","-2.80%"
"01/13/2021","6,687","6,690","6,887","6,654","5.20M","0.06%"
"01/12/2021","6,683","6,682","6,739","6,602","3.81M","-0.43%"
"01/11/2021","6,712","6,780","6,811","6,650","4.25M","-1.22%"
"01/08/2021","6,795","6,865","6,990","6,737","7.26M","-1.28%"
"01/07/2021","6,883","6,523","6,883","6,471","7.72M","5.52%"
"01/06/2021","6,523","6,300","6,523","6,274","7.07M","4.15%"
"01/05/2021","6,263","6,112","6,308","6,067","6.16M","2.47%"
"01/04/2021","6,112","6,055","6,132","6,055","3.05M","1.55%"
"12/31/2020","6,019","6,130","6,157","6,019","1.56M","-1.52%"
"12/30/2020","6,112","6,290","6,290","6,083","1.82M","-1.42%"
"12/29/2020","6,200","6,060","6,240","6,050","2.87M","1.37%"
"12/28/2020","6,116","6,110","6,190","5,999","3.75M","1.48%"
"12/24/2020","6,027","6,301","6,314","6,027","1.39M","-4.09%"
"12/23/2020","6,284","6,250","6,305","6,177","1.75M","0.42%"
"12/22/2020","6,258","6,035","6,300","6,035","4.07M","1.86%"
"12/21/2020","6,144","6,400","6,400","6,000","6.80M","-2.60%"
"12/18/2020","6,308","6,180","6,340","6,115","16.82M","2.67%"
"12/17/2020","6,144","6,350","6,433","5,869","30.52M","-7.32%"
"12/15/2020","6,629","6,560","6,676","6,456","5.78M","0.38%"
"12/14/2020","6,604","6,150","6,641","6,133","9.96M","8.92%"
"12/11/2020","6,063","6,758","6,765","5,940","23.18M","-10.30%"
"12/10/2020","6,759","6,935","7,239","6,418","9.46M","-3.75%"
"12/09/2020","7,022","7,039","7,097","6,923","4.62M","-0.24%"
"12/08/2020","7,039","7,200","7,225","6,977","5.70M","-2.24%"
"12/07/2020","7,200","6,982","7,217","6,958","6.51M","2.86%"
"12/04/2020","7,000","6,980","7,098","6,900","7.58M","1.02%"
"12/03/2020","6,929","6,799","6,950","6,664","6.71M","3.98%"
"12/02/2020","6,664","6,666","6,766","6,593","3.92M","0.65%"
"12/01/2020","6,621","6,625","6,679","6,487","5.30M","-0.05%"
"11/30/2020","6,624","6,900","6,900","6,462","14.60M","-4.18%"
"11/27/2020","6,913","7,000","7,054","6,880","3.32M","-0.53%"
"11/26/2020","6,950","7,064","7,140","6,894","2.60M","-1.61%"
"11/25/2020","7,064","6,990","7,150","6,864","6.03M","1.96%"
"11/24/2020","6,928","6,790","6,953","6,747","5.98M","2.35%"
"11/23/2020","6,769","6,700","6,849","6,610","6.86M","1.45%"
"11/20/2020","6,672","6,503","6,699","6,503","4.80M","-0.12%"
"11/19/2020","6,680","6,678","6,763","6,579","3.99M","-1.05%"
"11/18/2020","6,751","6,591","6,782","6,541","6.30M","2.43%"
"11/17/2020","6,591","6,833","6,949","6,514","6.06M","-3.40%"
"11/16/2020","6,823","7,058","7,100","6,808","4.10M","-2.75%"
"11/13/2020","7,016","7,015","7,020","6,834","8.13M","0.44%"
"11/12/2020","6,985","7,001","7,052","6,811","7.34M","-0.85%"
"11/11/2020","7,045","6,920","7,165","6,866","9.97M","2.61%"
"11/10/2020","6,866","6,643","6,968","6,483","10.08M","3.36%"
"11/09/2020","6,643","6,170","6,857","6,170","8.05M","8.02%"
"11/06/2020","6,150","6,169","6,264","6,043","4.40M","-0.31%"
"11/05/2020","6,169","6,120","6,286","6,120","5.44M","1.38%"
"11/04/2020","6,085","6,100","6,181","5,867","4.46M","-0.07%"
"11/03/2020","6,089","5,900","6,160","5,873","6.69M","4.44%"
"11/02/2020","5,830","5,675","5,950","5,653","5.61M","0.88%"
"10/30/2020","5,779","5,620","5,983","5,610","10.16M","4.11%"
"10/29/2020","5,551","5,550","5,867","5,480","5.61M","0.96%"
"10/28/2020","5,498","5,825","5,913","5,486","5.42M","-4.27%"
"10/27/2020","5,743","5,625","5,929","5,625","5.34M","0.65%"
"10/26/2020","5,706","5,740","5,750","5,632","3.42M","-0.82%"
"10/23/2020","5,753","5,610","5,812","5,576","6.04M","2.60%"
"10/22/2020","5,607","5,555","5,615","5,472","3.33M","0.94%"
"10/21/2020","5,555","5,480","5,600","5,467","2.92M","0.65%"
"10/20/2020","5,519","5,550","5,561","5,435","3.54M","-0.09%"
"10/19/2020","5,524","5,667","5,685","5,517","1.95M","-0.43%"
"10/16/2020","5,548","5,636","5,650","5,502","3.90M","-1.56%"
"10/15/2020","5,636","5,510","5,669","5,422","5.38M","1.81%"
"10/14/2020","5,536","5,398","5,541","5,265","6.33M","3.79%"
"10/13/2020","5,334","5,490","5,527","5,304","3.95M","-3.33%"
"10/12/2020","5,518","5,500","5,550","5,375","3.72M","1.23%"
"10/09/2020","5,451","5,450","5,485","5,400","2.30M","-0.20%"
"10/08/2020","5,462","5,402","5,499","5,335","3.53M","1.85%"
"10/07/2020","5,363","5,518","5,582","5,356","5.29M","-2.81%"
"10/06/2020","5,518","5,615","5,615","5,409","4.92M","-0.38%"
"10/05/2020","5,539","5,489","5,602","5,472","3.93M","1.84%"
"10/02/2020","5,439","5,365","5,499","5,307","7.24M","0.82%"
"10/01/2020","5,395","5,605","5,774","5,391","5.13M","-3.90%"
"09/30/2020","5,614","5,666","5,700","5,441","8.58M","-1.72%"
"09/29/2020","5,712","5,625","5,715","5,535","4.04M","1.55%"
"09/28/2020","5,625","5,405","5,700","5,405","4.07M","4.85%"
"09/25/2020","5,365","5,683","5,735","5,350","6.16M","-5.98%"
"09/23/2020","5,706","5,526","5,809","5,437","7.75M","4.37%"
"09/22/2020","5,467","5,430","5,559","5,311","5.49M","0.77%"
"09/21/2020","5,425","5,740","5,752","5,387","6.80M","-5.55%"
"09/18/2020","5,744","5,784","5,851","5,657","9.50M","-0.59%"
"09/17/2020","5,778","5,673","5,822","5,673","11.69M","-0.76%"
"09/16/2020","5,822","5,690","5,825","5,690","6.16M","2.46%"
"09/15/2020","5,682","5,780","5,780","5,596","7.20M","-0.58%"
"09/14/2020","5,715","5,850","5,888","5,690","5.55M","-0.42%"
"09/11/2020","5,739","6,000","6,087","5,725","9.13M","-4.84%"
"09/10/2020","6,031","6,100","6,136","5,900","8.18M","-0.31%"
"09/09/2020","6,050","6,100","6,151","6,006","6.80M","0.33%"
"09/08/2020","6,030","5,915","6,068","5,870","7.63M","3.43%"
"09/07/2020","5,830","5,751","5,915","5,751","4.33M","0.87%"
"09/04/2020","5,780","5,823","5,992","5,753","6.18M","-2.13%"
"09/03/2020","5,906","5,861","5,940","5,778","6.91M","0.72%"
"09/02/2020","5,864","6,120","6,165","5,856","7.38M","-3.41%"
"09/01/2020","6,071","6,160","6,201","5,964","8.02M","-0.59%"
"08/31/2020","6,107","6,350","6,425","6,000","12.05M","-2.91%"
"08/28/2020","6,290","6,400","6,461","6,232","4.09M","-1.46%"
"08/27/2020","6,383","6,532","6,532","6,343","3.72M","-1.34%"
"08/26/2020","6,470","6,699","6,699","6,438","3.82M","-1.22%"
"08/25/2020","6,550","6,780","6,785","6,517","6.31M","-3.29%"
"08/24/2020","6,773","6,675","6,780","6,549","3.85M","3.09%"
"08/21/2020","6,570","6,700","6,700","6,469","5.38M","2.91%"
"08/20/2020","6,384","6,700","6,700","6,309","7.93M","-5.34%"
"08/19/2020","6,744","6,505","6,888","6,505","4.10M","1.41%"
"08/18/2020","6,650","6,650","6,747","6,570","7.58M","-0.17%"
"08/17/2020","6,661","6,910","6,913","6,586","6.70M","-3.51%"
"08/14/2020","6,903","6,640","6,942","6,540","7.66M","3.73%"
"08/13/2020","6,655","6,360","6,674","6,301","9.78M","4.72%"
"08/12/2020","6,355","6,190","6,446","6,160","9.28M","2.25%"
"08/11/2020","6,215","5,887","6,300","5,853","7.68M","5.63%"
"08/07/2020","5,884","5,930","6,025","5,851","4.78M","-0.76%"
"08/06/2020","5,929","6,105","6,253","5,888","9.01M","-1.40%"
"08/05/2020","6,013","5,820","6,087","5,730","7.91M","4.66%"
"08/04/2020","5,745","5,750","5,842","5,599","4.94M","1.34%"
"08/03/2020","5,669","5,900","5,920","5,669","8.06M","-4.14%"
"07/31/2020","5,914","6,166","6,166","5,672","14.40M","-2.46%"
"07/30/2020","6,063","6,433","6,443","6,027","7.09M","-5.75%"
"07/29/2020","6,433","6,310","6,433","6,252","5.18M","2.62%"
"07/28/2020","6,269","6,550","6,550","6,152","6.65M","-2.61%"
"07/27/2020","6,437","6,699","6,726","6,403","4.89M","-3.06%"
"07/24/2020","6,640","6,505","6,660","6,210","9.81M","10.72%"
"07/23/2020","5,997","6,330","6,330","5,997","4.67M","-2.19%"
"07/22/2020","6,131","6,310","6,383","6,125","5.39M","-2.74%"
"07/21/2020","6,304","6,470","6,590","6,304","5.77M","-2.01%"
"07/20/2020","6,433","6,400","6,480","6,289","5.62M","0.75%"
"07/17/2020","6,385","6,230","6,415","6,029","7.04M","3.57%"
"07/16/2020","6,165","5,790","6,230","5,758","9.30M","6.48%"
"07/15/2020","5,790","5,932","6,001","5,766","6.71M","-1.86%"
"07/14/2020","5,900","5,900","5,923","5,755","5.45M","-1.21%"
"07/13/2020","5,972","5,700","5,987","5,672","5.10M","6.09%"
"07/10/2020","5,629","5,665","5,730","5,550","6.28M","-2.60%"
"07/09/2020","5,779","5,800","5,900","5,671","4.44M","0.43%"
"07/08/2020","5,754","5,687","5,865","5,641","4.10M","0.42%"
"07/07/2020","5,730","5,880","5,909","5,666","6.79M","-3.03%"
"07/06/2020","5,909","5,850","6,100","5,805","4.41M","1.41%"
"07/03/2020","5,827","5,699","5,827","5,601","3.67M","1.78%"
"07/02/2020","5,725","5,360","5,725","5,360","8.03M","8.10%"
"07/01/2020","5,296","5,284","5,572","5,216","9.70M","0.25%"
"06/30/2020","5,283","5,589","5,589","5,260","8.54M","-4.26%"
"06/29/2020","5,518","5,500","5,566","5,318","6.07M","0.27%"
"06/26/2020","5,503","5,568","5,602","5,465","3.36M","-1.06%"
"06/25/2020","5,562","5,350","5,610","5,329","6.40M","3.19%"
"06/24/2020","5,390","5,601","5,650","5,346","4.83M","-3.77%"
"06/23/2020","5,601","5,500","5,716","5,500","5.49M","0.76%"
"06/22/2020","5,559","5,600","5,627","5,467","6.38M","-0.73%"
"06/19/2020","5,600","5,625","5,717","5,533","14.64M","-0.18%"
"06/18/2020","5,610","5,750","5,750","5,523","17.30M","-1.35%"
"06/17/2020","5,687","5,495","5,710","5,405","10.70M","6.48%"
"06/15/2020","5,341","5,280","5,442","5,126","9.24M","1.68%"
"06/12/2020","5,253","5,000","5,291","4,971","7.52M","3.41%"
"06/11/2020","5,080","5,475","5,475","5,043","12.08M","-7.87%"
"06/10/2020","5,514","5,775","5,800","5,400","6.62M","-4.75%"
"06/09/2020","5,789","5,890","5,978","5,576","8.60M","-0.19%"
"06/08/2020","5,800","5,649","5,900","5,550","11.52M","-0.34%"
"06/05/2020","5,820","5,847","5,922","5,595","14.17M","1.54%"
"06/04/2020","5,732","5,825","5,931","5,675","9.20M","-0.85%"
"06/03/2020","5,781","5,685","6,062","5,670","9.69M","2.46%"
"06/02/2020","5,642","5,495","5,666","5,445","9.50M","4.48%"
"06/01/2020","5,400","5,525","5,685","5,380","10.42M","0.19%"
"05/29/2020","5,390","5,495","5,495","5,202","11.94M","-1.70%"
"05/28/2020","5,483","5,560","5,617","5,400","6.45M","-0.56%"
"05/27/2020","5,514","5,240","5,547","5,193","10.64M","5.86%"
"05/26/2020","5,209","5,284","5,351","5,120","7.33M","2.78%"
"05/25/2020","5,068","5,215","5,339","4,982","5.64M","-2.26%"
"05/22/2020","5,185","5,340","5,375","5,128","6.10M","-3.80%"
"05/21/2020","5,390","5,525","5,534","5,354","6.90M","-2.00%"
"05/20/2020","5,500","5,724","5,724","5,492","7.84M","-3.17%"
"05/19/2020","5,680","5,174","5,835","5,144","18.38M","10.31%"
"05/18/2020","5,149","4,882","5,234","4,752","9.24M","7.83%"
"05/15/2020","4,775","4,600","4,875","4,575","7.82M","6.54%"
"05/14/2020","4,482","4,900","5,077","4,411","17.24M","-9.82%"
"05/13/2020","4,970","5,025","5,136","4,881","10.56M","-1.86%"
"05/12/2020","5,064","4,965","5,135","4,877","11.47M","1.34%"
"05/11/2020","4,997","5,000","5,064","4,825","5.20M","0.95%"
"05/08/2020","4,950","5,090","5,093","4,866","7.35M","-0.20%"
"05/07/2020","4,960","4,946","5,063","4,765","9.03M","0.06%"
"05/06/2020","4,957","5,150","5,150","4,874","9.08M","-2.90%"
"05/05/2020","5,105","4,800","5,262","4,780","12.70M","9.90%"
"05/04/2020","4,645","4,620","4,716","4,454","8.97M","-4.44%"
"04/30/2020","4,861","4,938","5,064","4,621","9.44M","2.99%"
"04/29/2020","4,720","4,990","5,084","4,610","11.94M","-2.18%"
"04/28/2020","4,825","4,350","4,900","4,349","13.02M","12.87%"
"04/24/2020","4,275","4,385","4,418","4,256","12.94M","-2.08%"
"04/23/2020","4,366","4,500","4,522","4,344","13.15M","0.95%"
"04/22/2020","4,325","4,550","4,560","4,325","9.62M","-3.37%"
"04/21/2020","4,476","4,449","4,520","4,200","8.11M","3.06%"
"04/20/2020","4,343","5,250","5,250","4,290","19.19M","-17.67%"
"04/17/2020","5,275","5,000","5,280","4,904","7.36M","7.15%"
"04/16/2020","4,923","4,990","5,020","4,715","6.69M","3.36%"
"04/15/2020","4,763","5,175","5,175","4,726","9.92M","-8.12%"
"04/14/2020","5,184","5,140","5,223","4,873","7.01M","0.91%"
"04/09/2020","5,137","4,941","5,183","4,781","10.55M","8.26%"
"04/08/2020","4,745","5,299","5,299","4,622","11.09M","-7.65%"
"04/07/2020","5,138","5,399","5,825","5,100","11.05M","-0.62%"
"04/06/2020","5,170","4,900","5,220","4,761","11.58M","9.42%"
"04/03/2020","4,725","4,950","4,986","4,598","11.38M","-3.57%"
"04/02/2020","4,900","4,450","5,146","4,450","19.15M","12.59%"
"04/01/2020","4,352","4,460","4,536","4,257","13.45M","-10.06%"
"03/31/2020","4,839","4,140","4,926","4,080","25.42M","19.19%"
"03/30/2020","4,060","3,975","4,145","3,780","15.64M","1.50%"
"03/27/2020","4,000","4,091","4,208","3,956","28.65M","1.65%"
"03/26/2020","3,935","3,655","4,016","3,530","33.09M","8.67%"
"03/25/2020","3,621","3,540","3,744","3,361","26.05M","9.73%"
"03/24/2020","3,300","3,055","3,360","2,741","32.12M","11.94%"
"03/23/2020","2,948","3,550","3,580","2,625","23.75M","-17.33%"
"03/20/2020","3,566","4,150","4,278","3,238","38.02M","-9.26%"
"03/19/2020","3,930","4,000","4,088","3,738","39.81M","0.92%"
"03/18/2020","3,894","4,460","4,500","3,807","15.57M","-12.75%"
"03/17/2020","4,463","4,970","4,995","4,369","15.90M","-6.42%"
"03/16/2020","4,769","5,300","5,300","4,643","16.59M","-12.32%"
"03/13/2020","5,439","5,600","5,694","5,420","15.21M","0.00%"
"03/12/2020","5,439","6,000","6,011","5,390","16.22M","-13.39%"
"03/11/2020","6,280","6,410","6,707","6,242","9.07M","-1.72%"
"03/10/2020","6,390","6,900","6,900","6,390","14.83M","-1.62%"
"03/09/2020","6,495","6,900","6,900","6,475","14.20M","-15.10%"
"03/06/2020","7,650","7,650","7,731","7,536","4.18M","-1.81%"
"03/05/2020","7,791","7,930","7,930","7,682","2.65M","0.44%"
"03/04/2020","7,757","7,650","7,874","7,649","4.98M","0.73%"
"03/03/2020","7,701","7,851","7,889","7,607","7.08M","2.45%"
"03/02/2020","7,517","7,610","7,950","7,475","6.49M","1.99%"
"02/28/2020","7,370","7,650","7,673","7,300","10.33M","-5.98%"
"02/27/2020","7,839","7,951","8,100","7,839","5.99M","-2.52%"
"02/26/2020","8,042","7,862","8,265","7,566","9.89M","-0.77%"
"02/25/2020","8,104","8,420","8,420","8,081","4.49M","-2.11%"
"02/24/2020","8,279","8,601","8,666","8,228","4.63M","-5.26%"
"02/21/2020","8,739","8,725","8,849","8,645","3.45M","-1.37%"
"02/20/2020","8,860","8,720","8,895","8,720","2.93M","0.68%"
"02/19/2020","8,800","8,816","8,925","8,737","4.57M","-0.18%"
"02/18/2020","8,816","8,803","8,836","8,673","3.07M","-0.05%"
"02/17/2020","8,820","8,725","8,879","8,725","2.35M","1.12%"
"02/14/2020","8,722","8,780","8,873","8,696","3.39M","-0.72%"
"02/13/2020","8,785","8,830","8,978","8,712","4.84M","-0.28%"
"02/12/2020","8,810","8,330","8,961","8,330","7.86M","6.00%"
"02/11/2020","8,311","8,225","8,385","8,225","3.34M","0.34%"
"02/10/2020","8,283","8,126","8,316","8,126","3.03M","0.56%"
"02/07/2020","8,237","8,200","8,317","8,131","3.65M","0.41%"
"02/06/2020","8,203","8,193","8,380","8,157","3.13M","-0.83%"
"02/05/2020","8,272","8,300","8,322","8,105","3.43M","1.91%"
"02/04/2020","8,117","8,085","8,216","8,020","2.84M","0.36%"
"02/03/2020","8,088","8,100","8,379","8,014","1.90M","0.11%"
"01/31/2020","8,079","8,280","8,280","8,051","4.57M","-2.18%"
"01/30/2020","8,259","8,171","8,346","8,074","2.49M","1.08%"
"01/29/2020","8,171","8,105","8,273","8,070","2.40M","0.88%"
"01/28/2020","8,100","8,088","8,193","8,017","4.33M","0.15%"
"01/27/2020","8,088","8,247","8,247","8,025","4.68M","-1.94%"
"01/24/2020","8,248","8,420","8,420","8,229","3.01M","0.22%"
"01/23/2020","8,230","8,289","8,420","8,136","3.77M","-1.11%"
"01/22/2020","8,322","8,200","8,440","8,200","4.55M","0.48%"
"01/21/2020","8,282","8,300","8,427","8,188","3.27M","-0.84%"
"01/20/2020","8,352","8,390","8,451","8,211","2.51M","-0.57%"
"01/17/2020","8,400","8,448","8,508","8,314","3.33M","-0.32%"
"01/16/2020","8,427","8,300","8,427","8,235","2.31M","1.29%"
"01/15/2020","8,320","8,290","8,376","8,227","2.92M","0.29%"
"01/14/2020","8,296","8,260","8,350","8,184","4.61M","0.44%"
"01/13/2020","8,260","8,380","8,461","8,188","3.97M","-1.28%"
"01/10/2020","8,367","7,901","8,440","7,876","5.41M","5.30%"
"01/09/2020","7,946","8,100","8,100","7,901","2.22M","-0.19%"
"01/08/2020","7,961","7,995","7,995","7,900","2.35M","-0.98%"
"01/07/2020","8,040","7,927","8,141","7,910","2.42M","0.01%"
"01/06/2020","8,039","8,188","8,188","7,958","2.94M","-1.03%"
"01/03/2020","8,123","8,223","8,347","8,051","3.41M","-2.89%"
"01/02/2020","8,365","8,221","8,408","8,221","3.31M","1.41%"
