"Date","Price","Open","High","Low","Vol.","Change %"
"06/24/2025","4,299.0","4,515.0","4,640.0","4,266.0","5.44K","1.15%"
"06/23/2025","4,250.0","4,400.0","4,400.0","4,250.0","1.64K","0.00%"
"06/20/2025","4,250.0","4,380.0","4,530.0","4,250.0","1.74K","1.19%"
"06/19/2025","4,200.0","4,160.0","4,235.0","4,150.0","1.77K","-0.83%"
"06/18/2025","4,235.0","4,422.0","4,422.0","4,235.0","4.28K","-4.77%"
"06/17/2025","4,447.0","4,430.0","4,450.0","4,422.0","0.24K","-0.07%"
"06/16/2025","4,450.0","4,423.0","4,470.0","4,423.0","1.78K","-1.11%"
"06/13/2025","4,500.0","4,580.0","4,580.0","4,500.0","0.16K","-0.35%"
"06/12/2025","4,516.0","4,580.0","4,580.0","4,516.0","0.17K","-1.40%"
"06/11/2025","4,580.0","4,513.0","4,580.0","4,513.0","10.84K","1.10%"
"06/10/2025","4,530.0","4,570.0","4,570.0","4,530.0","15.68K","-0.44%"
"06/06/2025","4,550.0","4,580.0","4,580.0","4,550.0","1.01K","-0.85%"
"06/05/2025","4,589.0","4,501.0","4,793.0","4,500.0","4.36K","1.98%"
"06/04/2025","4,500.0","4,455.0","4,670.0","4,450.0","0.62K","-0.02%"
"06/03/2025","4,501.0","4,597.0","4,597.0","4,501.0","1.36K","-2.11%"
"06/02/2025","4,598.0","4,599.0","4,599.0","4,455.0","0.03K","2.18%"
"05/30/2025","4,500.0","4,551.0","4,648.0","4,500.0","4.70K","-1.12%"
"05/29/2025","4,551.0","4,650.0","4,650.0","4,551.0","7.48K","-2.46%"
"05/28/2025","4,666.0","4,620.0","4,666.0","4,450.0","0.13K","0.37%"
"05/27/2025","4,649.0","4,680.0","4,680.0","4,620.0","2.91K","-0.45%"
"05/26/2025","4,670.0","4,620.0","4,670.0","4,620.0","0.02K","0.02%"
"05/23/2025","4,669.0","4,700.0","4,736.0","4,669.0","1.23K","-1.25%"
"05/22/2025","4,728.0","4,679.0","4,728.0","4,620.0","1.02K","1.05%"
"05/21/2025","4,679.0","4,700.0","4,847.0","4,679.0","0.89K","-0.02%"
"05/20/2025","4,680.0","4,550.0","4,680.0","4,550.0","0.13K","0.97%"
"05/19/2025","4,635.0","4,651.0","4,651.0","4,635.0","0.06K","-0.96%"
"05/16/2025","4,680.0","4,700.0","4,769.0","4,640.0","3.67K","-0.43%"
"05/15/2025","4,700.0","4,700.0","4,700.0","4,620.0","2.84K","0.02%"
"05/14/2025","4,699.0","4,736.0","4,800.0","4,699.0","17.23K","-2.10%"
"05/13/2025","4,800.0","4,800.0","4,800.0","4,799.0","6.10K","0.00%"
"05/12/2025","4,800.0","4,879.0","4,880.0","4,740.0","0.19K","1.50%"
"05/09/2025","4,729.0","4,601.0","4,800.0","4,601.0","8.85K","2.80%"
"05/08/2025","4,600.0","4,600.0","4,645.0","4,530.0","12.02K","0.00%"
"05/07/2025","4,600.0","4,600.0","4,648.0","4,580.0","6.14K","0.48%"
"05/06/2025","4,578.0","4,601.0","4,729.0","4,578.0","16.65K","6.47%"
"05/05/2025","4,300.0","4,251.0","4,300.0","4,251.0","0.01K","0.00%"
"05/02/2025","4,300.0","4,300.0","4,346.0","4,250.0","0.25K","0.05%"
"04/30/2025","4,298.0","4,299.0","4,300.0","4,298.0","2.47K","1.13%"
"04/29/2025","4,250.0","4,296.0","4,350.0","4,250.0","0.79K","-1.09%"
"04/28/2025","4,297.0","4,200.0","4,298.0","4,200.0","3.36K","3.12%"
"04/25/2025","4,167.0","4,160.0","4,200.0","4,150.0","27.01K","0.41%"
"04/24/2025","4,150.0","4,160.0","4,170.0","4,150.0","21.67K","0.24%"
"04/23/2025","4,140.0","4,190.0","4,190.0","4,140.0","26.90K","-1.19%"
"04/22/2025","4,190.0","4,190.0","4,190.0","4,189.0","3.13K","-0.24%"
"04/21/2025","4,200.0","4,200.0","4,270.0","4,200.0","0.53K","0.00%"
"04/18/2025","4,200.0","4,060.0","4,200.0","4,003.0","5.10K","0.48%"
"04/17/2025","4,180.0","4,199.0","4,199.0","4,180.0","0.39K","0.00%"
"04/16/2025","4,180.0","4,121.0","4,180.0","4,121.0","0.06K","2.58%"
"04/15/2025","4,075.0","4,150.0","4,150.0","4,075.0","0.36K","0.12%"
"04/14/2025","4,070.0","4,172.0","4,172.0","4,000.0","0.78K","1.75%"
"04/11/2025","4,000.0","4,100.0","4,150.0","4,000.0","4.84K","-2.44%"
"04/10/2025","4,100.0","4,299.0","4,299.0","4,100.0","0.57K","2.50%"
"04/09/2025","4,000.0","4,014.0","4,179.0","4,000.0","1.09K","-4.76%"
"04/08/2025","4,200.0","4,001.0","4,200.0","4,001.0","0.89K","0.00%"
