"Date","Price","Open","High","Low","Change %"
"05/06/2021","4.690","4.640","4.700","4.615","1.08%"
"05/05/2021","4.640","4.650","4.750","4.640","-0.32%"
"05/04/2021","4.655","4.610","4.690","4.550","0.22%"
"05/03/2021","4.645","4.700","4.705","4.590","-1.17%"
"04/30/2021","4.700","4.710","4.780","4.670","-0.63%"
"04/29/2021","4.730","4.695","4.750","4.655","0.75%"
"04/28/2021","4.695","4.700","4.750","4.630","0.21%"
"04/26/2021","4.685","4.705","4.730","4.650","-0.43%"
"04/23/2021","4.705","4.695","4.715","4.650","0.32%"
"04/22/2021","4.690","4.790","4.805","4.670","-2.60%"
"04/21/2021","4.815","4.890","4.920","4.790","-1.93%"
"04/20/2021","4.910","4.925","4.975","4.880","-0.61%"
"04/19/2021","4.940","4.870","4.945","4.850","0.82%"
"04/16/2021","4.900","4.985","5.000","4.850","-1.71%"
"04/15/2021","4.985","5.020","5.035","4.970","-0.30%"
"04/14/2021","5.000","5.080","5.160","5.000","-2.82%"
"04/13/2021","5.145","5.175","5.175","5.070","-0.10%"
"04/12/2021","5.150","5.165","5.210","5.100","-0.19%"
"04/09/2021","5.160","5.195","5.230","5.150","-0.10%"
"04/08/2021","5.165","5.195","5.210","5.125","-0.48%"
"04/07/2021","5.190","5.195","5.210","5.115","-0.29%"
"04/06/2021","5.205","5.305","5.325","5.180","-2.25%"
"04/01/2021","5.325","5.305","5.360","5.260","0.38%"
"03/31/2021","5.305","5.385","5.385","5.300","-1.58%"
"03/30/2021","5.390","5.350","5.450","5.340","0.75%"
"03/29/2021","5.350","5.375","5.390","5.315","-0.47%"
"03/26/2021","5.375","5.425","5.460","5.285","0.00%"
"03/25/2021","5.375","5.450","5.500","5.340","-0.46%"
"03/24/2021","5.400","5.425","5.515","5.325","-0.92%"
"03/23/2021","5.450","5.425","5.530","5.375","0.46%"
"03/19/2021","5.425","5.355","5.470","5.260","1.31%"
"03/18/2021","5.355","5.295","5.400","5.235","0.19%"
"03/17/2021","5.345","5.325","5.410","5.285","0.38%"
"03/16/2021","5.325","5.330","5.355","5.235","-0.19%"
"03/15/2021","5.335","5.400","5.425","5.305","-0.47%"
"03/12/2021","5.360","5.370","5.505","5.350","0.28%"
"03/11/2021","5.345","5.330","5.430","5.320","-1.57%"
"03/10/2021","5.430","5.395","5.450","5.295","-0.09%"
"03/09/2021","5.435","5.455","5.495","5.360","-0.91%"
"03/08/2021","5.485","5.360","5.550","5.360","2.33%"
"03/05/2021","5.360","5.370","5.505","5.275","1.04%"
"03/04/2021","5.305","5.330","5.350","5.185","0.28%"
